year,month,day,country,hs_code,export_value,export_weight,import_value,import_weight,unit_price,date,price_chg_3m,vol_chg_3m,price_chg_6m,vol_chg_6m,price_chg_12m,vol_chg_12m
2024,6,1,USA,7227,579659,532238,42799,4274.68,1.089097359,2024.6.1,-6.247407235,-52.57478606,-1.689749028,106.0693586,-3.344668282,-15.39355403
2024,7,1,USA,7227,655550,691750,91368,4974.78,0.947668956,2024.7.1,,,-20.09220297,-6.896960137,-11.79912799,-29.28619693
2024,8,1,USA,7227,935450,938342,29456,746.61,0.996917968,2024.8.1,-8.684907294,-7.884852876,-12.35081142,12.27087381,-11.49525793,102.584275
2024,9,1,USA,7227,2006672,2210431,11324,991.76,0.907819335,2024.9.1,-16.64479511,315.3087529,-21.85233421,96.96106456,2.153861524,303.7420135
2024,10,1,USA,7227,1602134,1876525,15339,851.2,0.853777061,2024.10.1,-9.907668039,171.2721359,,,-1.738214833,-38.63221483
2024,11,1,USA,7227,408986,395320,63757,6569.25,1.034569463,2024.11.1,3.77678965,-57.87037136,-5.236128323,-61.19223059,-8.339030406,-42.64132547
2024,12,1,USA,7227,566483,558406,14696,2009.54,1.014464386,2024.12.1,11.74738709,-74.7376869,-6.852736532,4.916597462,-8.426691511,116.2009594
2025,1,1,USA,7227,687529,711419,3867,79,0.966419227,2025.1.1,13.1933933,-62.08848803,1.978567649,2.843368269,-18.51117315,-4.249697844
2025,2,1,USA,7227,744380,756277,12054,381.22,0.984268991,2025.2.1,-4.861971394,91.30754832,-1.268808176,-19.40284033,-13.46291149,-9.512864568
2025,3,1,USA,7227,633458,642689,6333,266.39,0.98563691,2025.3.1,-2.841644971,15.09349828,8.571923086,-70.92472011,-15.15357641,-42.73301921
2025,4,1,USA,7227,699077,797570,4418,469.68,0.876508645,2025.4.1,-9.303476112,12.10974124,2.662472994,-57.49750203,,
2025,5,1,USA,7227,1103043,1254793,39816,282.1,0.879063718,2025.5.1,-10.6886709,65.91711767,-15.03096218,217.41197,-19.48005003,23.18050541
2025,6,1,USA,7227,528296,643200,21756,379.66,0.821355721,2025.6.1,-16.66751588,0.079509685,-19.03552923,15.18500876,-24.5838111,20.84819197
2025,7,1,USA,7227,462500,481285,857,18.14,0.960969072,2025.7.1,9.636006199,-39.65608034,-0.563953447,-32.34858782,1.403456002,-30.42500904
2025,8,1,USA,7227,453540,580864,18401,807.92,0.780802391,2025.8.1,-11.17795276,-53.70838059,-20.67184908,-23.19427934,-21.67837115,-38.09677069
2025,9,1,USA,7227,1543714,1566453,67076,2884.6,0.985483765,2025.9.1,19.98257749,143.5405784,-0.01553767,143.7342167,8.555053539,-29.13359431
2025,10,1,USA,7227,724314,800832,26291,2662.49,0.90445187,2025.10.1,-5.881271723,66.39454793,3.188014768,0.408992314,5.935367794,-57.32367008
2025,11,1,USA,7227,534342,615508,6209,498.05,0.86813169,2025.11.1,11.18455831,5.964218819,-1.2435991,-50.94744711,-16.08763637,55.69867449
2025,12,1,USA,7227,0,0,34802,672.5,,2025.12.1,,,,,,
2026,1,1,USA,7227,272352,293978,9398,228.8,0.926436672,2026.1.1,2.430732116,-63.29092744,-3.593497568,-38.91810466,-4.137185362,-58.67723522
2026,2,1,USA,7227,372381,401321,9028,1120.82,0.927888149,2026.2.1,6.883340455,-34.79841042,18.83776999,-30.90964494,-5.728194477,-46.93465489
2026,3,1,USA,7227,371417,427775,24357,1000.36,0.86825317,2026.3.1,,,-11.89574081,-72.69148835,-11.90943016,-33.43981304
2026,4,1,USA,7227,207538,224003,52199,2430.48,0.92649652,2026.4.1,0.006460021,-23.80280157,2.437349163,-72.02871514,5.703066982,-71.91431473
2010,1,1,USA,7228,822564,789565,220702,177280,1.041793899,2010.1.1,,,,,,
2010,2,1,USA,7228,990192,952663,982753,67972,1.039393784,2010.2.1,,,,,,
2010,3,1,USA,7228,1103918,1028050.4,212605,12477,1.073797549,2010.3.1,,,,,,
2010,4,1,USA,7228,1394361,1458811,479834,295465,0.955820185,2010.4.1,-8.252468571,84.76135594,,,,
2010,5,1,USA,7228,1032449,1093834,378939,13821,0.943880881,2010.5.1,-9.18928934,14.81856648,,,,
2010,6,1,USA,7228,1022829,835177.2,1645420,104793,1.224685013,2010.6.1,14.05176086,-18.76106463,,,,
2010,7,1,USA,7228,1702721,1387365,406115,36765,1.22730572,2010.7.1,28.40341091,-4.897550128,17.80695978,75.71257591,,
2010,8,1,USA,7228,1528566,1121851,1276271,78906,1.362539232,2010.8.1,44.35499849,2.561357573,31.0898,17.75948053,,
2010,9,1,USA,7228,1608114,1104001.1,759665,104053,1.456623549,2010.9.1,18.93862775,32.18764832,35.65159929,7.387838184,,
2010,10,1,USA,7228,2759298,2115010,558195,25093,1.304626456,2010.10.1,6.300038742,52.44798593,36.49287555,44.9817694,,
2010,11,1,USA,7228,2127144,1718425.8,211800,20811,1.237844544,2010.11.1,-9.15164023,53.17772146,31.14414837,57.10115063,,
2010,12,1,USA,7228,2251387,1787937,451034,95518,1.259209357,2010.12.1,-13.55286285,61.95065385,2.81903866,114.0787608,,
2011,1,1,USA,7228,1903224,1540039,748189,232845,1.235828443,2011.1.1,-5.273387801,-27.18526154,0.694425466,11.00460225,18.62504131,95.04904599
2011,2,1,USA,7228,2608227,2065743,328391,64674,1.262609628,2011.2.1,2.000661894,20.21135856,-7.334071714,84.13701998,21.47558006,116.8387982
2011,3,1,USA,7228,3128024,2527272,379014,32951,1.237707694,2011.3.1,-1.707552641,41.35128922,-15.02899322,128.9193371,15.26452963,145.8315273
2011,4,1,USA,7228,6092578,4538213,581902,67415,1.34250596,2011.4.1,8.632065172,194.6816931,2.903475099,114.5717042,40.4559122,211.0898533
2011,5,1,USA,7228,5401705,3958590,362345,30462,1.364552783,2011.5.1,8.074004255,91.63032381,10.23619968,130.3614157,44.56832526,261.9004346
2011,6,1,USA,7228,3049512,1924112,586826,68544,1.584893187,2011.6.1,28.0506855,-23.86605003,25.86415264,7.616319814,29.41231176,130.3836838
2011,7,1,USA,7228,7591273,5169214,347863,11155,1.4685546,2011.7.1,9.389056301,13.90417329,18.83159093,235.6547464,19.65678776,272.5922162
2011,8,1,USA,7228,11876373,8908618,330930,29081,1.33313304,2011.8.1,-2.302567016,125.0452308,5.58552788,331.2549044,-2.158190455,694.0999295
2011,9,1,USA,7228,4931997,3341255,671183,68261,1.476091169,2011.9.1,-6.864943243,73.65179366,19.26007862,32.2079697,1.336489493,202.6496079
2011,10,1,USA,7228,7601201,5650188.2,578656,31553,1.345300498,2011.10.1,-8.392885236,9.304590601,0.208158345,24.5024903,3.11767727,167.1471151
2011,11,1,USA,7228,4616641,3114789.4,995448,30733,1.482167944,2011.11.1,11.1792971,-65.03622223,8.619319274,-21.31568564,19.73780968,81.25830047
2011,12,1,USA,7228,8537503,6209237,513982,30642,1.374968132,2011.12.1,-6.850731126,85.835472,-13.24537557,222.7066304,9.192972923,247.2849994
2012,1,1,USA,7228,10215837,7360112.1,782477,36088,1.388000191,2012.1.1,3.17398922,30.26313177,-5.485285289,42.38358288,12.31333916,377.917254
2012,2,1,USA,7228,6713909,3903847,489758,19616,1.719818681,2012.2.1,16.03399525,25.33261478,29.00578032,-56.17898309,36.21143414,88.98028458
2012,3,1,USA,7228,5556978,3751829.7,411417,28030,1.481138123,2012.3.1,7.721632847,-39.5766388,0.341913417,12.28803848,19.66784483,48.45373589
2012,4,1,USA,7228,4111567,2974613.4,1098426,53762,1.382218947,2012.4.1,-0.416516111,-59.58467263,2.744252932,-47.35372885,2.958123669,-34.45408138
2012,5,1,USA,7228,4636257,3219076.8,1611459,61854,1.440244296,2012.5.1,-16.2560384,-17.54090773,-2.828535574,3.348136474,5.546983188,-18.68122741
2012,6,1,USA,7228,4292625,3033957,505552,23327,1.414860197,2012.6.1,-4.474797092,-19.13393617,2.901308353,-51.13800617,-10.7283564,57.68089384
2012,7,1,USA,7228,4354846,2982887.6,431123,18303,1.459943043,2012.7.1,5.623139287,0.278160517,5.183201894,-59.47225315,-0.586396805,-42.29514197
2012,8,1,USA,7228,2248524,1485103.1,295142,23256,1.514052459,2012.8.1,5.124697441,-53.8655586,-11.96441374,-61.95795839,13.57099501,-83.32959052
2012,9,1,USA,7228,2110332,1368091.3,246128,9778,1.542537402,2012.9.1,9.024015595,-54.90736026,4.145412116,-63.53535716,4.501499253,-59.05456782
2012,10,1,USA,7228,2397002,1541113.4,509040,84922,1.555370293,2012.10.1,6.536367978,-48.33484842,12.52705634,-48.19113637,15.61508338,-72.72456517
2012,11,1,USA,7228,2015181,1281624.5,415402,40329,1.572364604,2012.11.1,3.851395333,-13.70131138,9.173465132,-60.18658207,6.085454834,-58.8535745
2012,12,1,USA,7228,1721116,1094339.6,668696,35296,1.572743964,2012.12.1,1.9582385,-20.00975374,11.15896584,-63.93028642,14.3840302,-82.37561878
2013,1,1,USA,7228,4658322,3633561.2,1069777,64464,1.282026569,2013.1.1,-17.57418954,135.7750702,-12.18653526,21.81354738,-7.63498609,-50.63171388
2013,2,1,USA,7228,3556572,2398771.4,671269,73939,1.482664,2013.2.1,-5.704822138,87.16647505,-2.073142058,61.52221351,-13.78951651,-38.55365233
2013,3,1,USA,7228,2935206,2021302.3,607358,45159,1.452136081,2013.3.1,-7.668627926,84.70521399,-5.860559451,47.74615554,-1.958091676,-46.12489208
2013,4,1,USA,7228,3580801,2519548.2,1572567,75061,1.42120758,2013.4.1,10.85632809,-30.65898546,-8.625773124,63.48882568,2.820727757,-15.29829725
2013,5,1,USA,7228,5745297,4405671.4,555508,36337,1.304068433,2013.5.1,-12.04558599,83.66366216,-17.06322887,243.7568024,-9.455053094,36.86133242
2013,6,1,USA,7228,3362137,2398270,512700,41444,1.401900954,2013.6.1,-3.45939529,18.64974378,-10.86273506,119.1522632,-0.915938115,-20.95240638
2013,7,1,USA,7228,7202497,5765179.2,1174067,81135,1.249310169,2013.7.1,-12.09516566,128.8179762,-2.551928432,58.66470613,-14.42747203,93.27510698
2013,8,1,USA,7228,3754417,2720924.9,375426,11260,1.379831174,2013.8.1,5.809721265,-38.24040304,-6.9356797,13.42993751,-8.865035265,83.21454585
2013,9,1,USA,7228,3227312,2280042,841298,31601,1.415461645,2013.9.1,0.967307381,-4.929720173,-2.525550895,12.80064343,-8.238098933,66.65861409
2013,10,1,USA,7228,5049944,3754663.8,626134,114199,1.34497901,2013.10.1,7.657733311,-34.87342423,-5.363647874,49.02131263,-13.5267649,143.633194
2013,11,1,USA,7228,4278833,3090611.5,808360,48639,1.384461619,2013.11.1,0.335580501,13.58679911,6.164798057,-29.84925067,-11.95034442,141.1479727
2013,12,1,USA,7228,6021560,5159076.2,374364,18476,1.167177953,2013.12.1,-17.54082794,126.2711038,-16.74319428,115.1165715,-25.78716051,371.4328349
2014,1,1,USA,7228,7726891,6639755.7,1640518,59535,1.16373122,2014.1.1,-13.47588243,76.84021936,-6.850096254,15.16997945,-9.227215132,82.73410945
2014,2,1,USA,7228,3270775,2232651.4,747552,57807,1.464973439,2014.2.1,5.815388411,-27.76020538,6.170484221,-17.94512961,-1.193160501,-6.925211798
2014,3,1,USA,7228,9405021,7635600.1,633336,61859,1.23173305,2014.3.1,5.530870126,48.00324329,-12.98011823,234.8885722,-15.17784963,277.7564642
2014,4,1,USA,7228,6784392,5418850.9,683803,67434,1.251998279,2014.4.1,7.584832091,-18.38779701,-6.91317339,44.32319879,-11.90602299,115.0723253
2014,5,1,USA,7228,11170313,10187633.1,967870,113689,1.096458116,2014.5.1,-25.15508561,356.3020049,-20.80256313,229.6316312,-15.92020108,131.2390593
2014,6,1,USA,7228,5144398,3739652.3,442967,36044,1.375635377,2014.6.1,11.6829151,-51.02346573,17.85995209,-27.51314082,-1.873568668,55.93124627
2014,7,1,USA,7228,9160868,7356694.9,1195329,229245,1.245242344,2014.7.1,-0.539612164,35.7611611,7.00429125,10.79767438,-0.325605696,27.60565881
2014,8,1,USA,7228,8153757,6071882.4,1128662,45129,1.342871364,2014.8.1,22.47356682,-40.39947905,-8.334763759,171.958372,-2.678574821,123.1550897
2014,9,1,USA,7228,10591793,9153703.2,621892,24576,1.157104701,2014.9.1,-15.88579937,144.7741786,-6.058808725,19.88190948,-18.25248642,301.470815
2014,10,1,USA,7228,11017914,8919400.2,869865,69850,1.235275215,2014.10.1,-0.800416789,21.24194793,-1.335709807,64.59947625,-8.156543262,137.5552293
2014,11,1,USA,7228,10594911,7943809,756407,39031,1.333731841,2014.11.1,-0.680595582,30.82942779,21.64001713,-22.02497948,-3.66422422,157.030332
2014,12,1,USA,7228,7792790,5587725.2,811211,109759,1.394626565,2014.12.1,20.52725773,-38.95667056,1.380539379,49.41830822,19.48705514,8.308638667
2015,1,1,USA,7228,11950600,9418173,1339962,178772,1.268887288,2015.1.1,2.721019008,5.591999336,1.898822726,28.02179685,9.036113051,41.84517361
2015,2,1,USA,7228,7722375,5550234.2,587423,154830,1.391360206,2015.2.1,4.320835983,-30.13132365,3.610832982,-8.591210528,-5.024885176,148.5938557
2015,3,1,USA,7228,6226291,5134738.8,364936,20441,1.212581836,2015.3.1,-13.05329567,-8.106812411,4.794478421,-43.90533877,-1.55481858,-32.752649
2015,4,1,USA,7228,3307052,2169405.5,903962,52845,1.524404727,2015.4.1,20.13712655,-76.96575015,23.4060806,-75.67767505,21.75773348,-59.96558053
2015,5,1,USA,7228,1986403,1661866,207053,11627,1.195284698,2015.5.1,-14.09236135,-70.05773198,-10.38043319,-79.07973366,9.013256421,-83.68741803
2015,6,1,USA,7228,3639661,3363529.5,1786086,308616,1.082095757,2015.6.1,-10.76101217,-34.49463291,-22.4096411,-39.80503014,-21.33847564,-10.0576944
2015,7,1,USA,7228,2702916,1865164.7,76709,4052,1.449156742,2015.7.1,-4.936220945,-14.02415547,14.20689255,-80.19610916,16.37547898,-74.6467031
2015,8,1,USA,7228,3506753,4277363.1,1143787,89718,0.819839915,2015.8.1,-31.41049022,157.3831524,-41.07637179,-22.93364666,-38.94873798,-29.55457932
2015,9,1,USA,7228,3553673,3616675.6,322256,95023,0.982579969,2015.9.1,-9.196578669,7.526204245,-18.96794589,-29.56456519,-15.08288154,-60.48948146
2015,10,1,USA,7228,1784195,1225459.2,331830,62781,1.455939945,2015.10.1,0.468079302,-34.29753415,-4.491247071,-43.51175011,17.86360862,-86.2607443
2015,11,1,USA,7228,3022559,3283034.8,395229,137464,0.920660055,2015.11.1,12.29753985,-23.24629162,-22.97566792,97.55111423,-30.97112725,-58.67178075
2015,12,1,USA,7228,1661176,1217078,217750,7263,1.364888692,2015.12.1,38.90866241,-66.34815685,26.13381799,-63.81545041,-2.132317926,-78.21872128
2016,1,1,USA,7228,3366214,3723764,918073,29776.1,0.903981563,2016.1.1,-37.91079323,203.866828,-37.62016651,99.64799891,-28.75793059,-60.46192823
2016,2,1,USA,7228,1555161,1132686.3,653627,22170,1.372984735,2016.2.1,49.1304774,-65.49880312,67.46985729,-73.51905196,-1.320683922,-79.59209901
2016,3,1,USA,7228,1921313,1452844,753524,28303.9,1.322449623,2016.3.1,-3.109342887,19.37147825,34.58951579,-59.82929738,9.060649269,-71.70559094
2016,4,1,USA,7228,3473836,4124065,136447,6989.47,0.842332989,2016.4.1,-6.819671536,10.74990252,-42.14507319,236.5322158,-44.7434809,90.10115905
2016,5,1,USA,7228,4265216,4843584,932334,79263.27,0.880590901,2016.5.1,-35.8630232,327.6191917,-4.352220305,47.53373921,-26.32793654,191.4545457
2016,6,1,USA,7228,2068535,1730891.3,734412,56484.74,1.195069269,2016.6.1,-9.632151735,19.13813871,-12.441998,42.21695734,10.44025088,-48.53943454
2016,7,1,USA,7228,2374797,1980277.2,716268,68469.97,1.199224533,2016.7.1,42.36941303,-51.98239601,32.6602867,-46.82055039,-17.24673405,6.171706981
2016,8,1,USA,7228,2011385,1615127.9,195067,26557.97,1.245341004,2016.8.1,41.42106191,-66.65428121,-9.296806333,42.59269314,51.90050899,-62.24010302
2016,9,1,USA,7228,4192456,4757437,1090610,44302.8,0.881242568,2016.9.1,-26.26012639,174.8547526,-33.36286291,227.4568364,-10.31339985,31.54171195
2016,10,1,USA,7228,2314231,2560142,208907,11805.02,0.903946344,2016.10.1,-24.62242734,29.28200153,7.314607757,-37.92188047,-37.91321223,108.9128712
2016,11,1,USA,7228,3631935,4392252,158697,8472.16,0.826895861,2016.11.1,-33.60084838,171.9445315,-6.097614686,-9.318141277,-10.18445337,33.78633696
2016,12,1,USA,7228,2511078,2579045.9,376342,23615.45,0.973646107,2016.12.1,10.48559636,-45.78917388,-18.52806089,49.00103201,-28.66479792,111.9047341
2017,1,1,USA,7228,2299791,2863693.4,155833,13659.66,0.803085624,2017.1.1,-11.15782156,11.85681888,-33.03292239,44.6107343,-11.16128285,-23.09680742
2017,2,1,USA,7228,3647252,3643320.48,1309451,51829.71,1.001079104,2017.2.1,21.06471329,-17.05119652,-19.61405747,125.574735,-27.08738286,221.6530897
2017,3,1,USA,7228,3240170,3097819,612983,126821.65,1.045952007,2017.3.1,7.426301968,20.11492312,18.69059038,-34.88470788,-20.90798857,113.2244756
2017,4,1,USA,7228,2292966,2179874,517596,64010.98,1.051880063,2017.4.1,30.97981484,-23.87893201,16.36532082,-14.85339485,24.87698761,-47.14258868
2017,5,1,USA,7228,1981365,1635344,196797,12905.03,1.211589121,2017.5.1,21.02831005,-55.11391301,46.52257657,-62.76752791,37.58819442,-66.23690226
2017,6,1,USA,7228,6127353,6930933.71,260643,19210.16,0.884058809,2017.6.1,-15.47807136,123.7359158,-9.201217709,168.7402233,-26.02447138,300.4257061
2017,7,1,USA,7228,3763748,3148093.5,311872,27565.06,1.195564236,2017.7.1,13.65974869,44.41630571,48.87132838,9.931234259,-0.30522198,58.97236508
2017,8,1,USA,7228,5862367,6219012.5,82790,4102.31,0.942652391,2017.8.1,-22.19702422,280.2877254,-5.836373247,70.69627924,-24.30568111,285.0476795
2017,9,1,USA,7228,3597433,3191986,522898,34148.31,1.127020294,2017.9.1,27.48250259,-53.94580105,7.750669872,3.039783796,27.88990621,-32.90534378
2017,10,1,USA,7228,5868008,5538270,454521,16132.71,1.059538087,2017.10.1,-11.37756927,75.92457149,0.728032052,154.063767,17.21249766,116.3266725
2017,11,1,USA,7228,5924922,5999285,256574,9298.09,0.98760469,2017.11.1,4.768703655,-3.533157394,-18.48683087,266.8515615,19.43519564,36.58790525
2017,12,1,USA,7228,6796622,5951723,337276,11391.76,1.141958724,2017.12.1,1.325480089,86.45830527,29.17225778,-14.12812113,17.28683712,130.772279
2018,1,1,USA,7228,2855381,2715970,196817,7200.6,1.051330096,2018.1.1,-0.774676362,-50.95995681,-12.06410629,-13.72651416,30.91133308,-5.158492177
2018,2,1,USA,7228,11942177,9930175.8,271246,16124.89,1.202614862,2018.2.1,21.77087399,65.52265478,27.57776611,59.67447887,20.1318515,172.5583943
2018,3,1,USA,7228,7802501,8008617.5,294763,21723.43,0.974263161,2018.3.1,-14.68490578,34.55964769,-13.5540712,150.8976386,-6.853932638,158.5243844
2018,4,1,USA,7228,7006261,6376524,260909,13785.94,1.098758665,2018.4.1,4.511291923,134.7788819,3.701667648,15.13566511,4.456649027,192.5180079
2018,5,1,USA,7228,986425,700790,122136,5627.2,1.407590006,2018.5.1,17.04412194,-92.94282383,42.52565024,-88.31877465,16.17717432,-57.14724242
2018,6,1,USA,7228,797976,504925.2,409666,6655.81,1.58038458,2018.6.1,62.21331599,-93.69522642,38.39244336,-91.51631889,78.7646437,-92.71490363
2018,7,1,USA,7228,1106759,708926,220482,23177.99,1.561177048,2018.7.1,42.08552772,-88.88224995,48.49542066,-73.89787074,30.58077527,-77.48078321
2018,8,1,USA,7228,840039,531480,237506,11980.42,1.58056559,2018.8.1,12.28877615,-24.15987671,31.42741207,-94.64782889,67.67215638,-91.45394868
2018,9,1,USA,7228,827328,513465,204010,19861.94,1.611264643,2018.9.1,1.953958791,1.691300018,65.38289733,-93.58859379,42.96678168,-83.91393321
2018,10,1,USA,7228,616416,380965,459712,49564.23,1.618038402,2018.10.1,3.642210501,-46.26166906,47.26058173,-94.02550669,52.71167904,-93.12122739
2018,11,1,USA,7228,2561843,2099750,280335,45045.5,1.220070485,2018.11.1,-22.8079814,295.0760141,-13.32202703,199.6261362,23.53834459,-64.99999583
2018,12,1,USA,7228,1141514,807195,342058,41366.27,1.414173775,2018.12.1,-12.23206066,57.20545704,-10.51711129,59.86427297,23.83755607,-86.43762487
2019,1,1,USA,7228,3856689,2353524.58,756124,38611.68,1.638686518,2019.1.1,1.276120264,517.7797383,4.964809751,231.9845202,55.86793578,-13.34497141
2019,2,1,USA,7228,7106032,4869805,749707,116022.94,1.459202576,2019.2.1,19.59985872,131.9230861,-7.678454807,816.2724844,21.33581763,-50.95952883
2019,3,1,USA,7228,5070370,3111117,759416,89006.85,1.629758701,2019.3.1,15.24458522,285.4232249,1.147797647,505.9063422,67.28115834,-61.15288313
2019,4,1,USA,7228,1055905,753878,737844,143754.86,1.400631137,2019.4.1,-14.52720695,-67.96812719,-13.43647132,97.88642001,27.4739559,-88.17728907
